COMPANY NAME,COUNTY,TOWN,API WELL NUMBER,WELL NAME,WELL STATUS CODE,WELL TYPE CODE,SURFACE LONGITUDE,SURFACE LATITUDE,VERIFIED LOCATION,REGION,Georeference
Unknown,Allegany,Alma,31003700000000,Root K 58,UM,NL,-78.07904,42.057583,NO,9,POINT (-78.07904 42.057583)
"Republic Light, Heat & Power",Chautauqua,Sheridan,31013000000000,Miller F C 1,UM,GD,-79.24382,42.47751,NO,9,POINT (-79.24382 42.47751)
"Energy Control Unlimited, Inc.",Cattaraugus,Dayton,31009200000000,G. Hills 1,UL,GD,-79.00488,42.37641,NO,9,POINT (-79.00488 42.37641)
Reservation Gas,Chautauqua,Hanover,31013000000000,Uble Jacob 1,UN,GD,-79.10464,42.51849,NO,9,POINT (-79.10464 42.51849)
Messer Oil Corp.,Cattaraugus,Allegany,31009700000000,Dye m5,UL,OD,-78.49241,42.01354,YES,9,POINT (-78.49241 42.01354)
Unknown,Allegany,Wirt,31003700000000,PYR 72,UN,NL,-78.17835,42.084095,NO,9,POINT (-78.17835 42.084095)
"Lee Oil Company, Inc.",Steuben,West Union,31101600000000,McKinley O-31,UL,OD,-77.70262,42.09789,NO,8,POINT (-77.70262 42.09789)
Unknown,Allegany,Bolivar,31003600000000,Kansas Property 13,UL,OD,-78.12497,42.02792,YES,9,POINT (-78.12497 42.02792)
Unknown,Cattaraugus,Allegany,31009700000000,KC 653,UN,NL,-78.52863,42.007465,NO,9,POINT (-78.52863 42.007465)
Unknown,Allegany,Bolivar,31003700000000,PFG 1,UN,NL,-78.12849,42.074715,NO,9,POINT (-78.12849 42.074715)
"Dougherty, F.L.",Chautauqua,Sheridan,31013000000000,None Specified,UN,NL,-79.25942,42.47201,NO,9,POINT (-79.25942 42.47201)
Reservation Gas,Chautauqua,Hanover,31013000000000,Watrus George 1,UL,GD,-79.10081,42.51995,YES,9,POINT (-79.10081 42.51995)
James V. Joyce/DBA Pipeline Co.,Allegany,Andover,31003600000000,Livermore 7,UL,GD,-77.74661,42.13842,NO,9,POINT (-77.74661 42.13842)
"Blair, E.F. & Assoc.",Genesee,Le Roy,31037000000000,Scott 1,UL,GD,-77.94929,42.946917,NO,8,POINT (-77.94929 42.946917)
Unknown,Allegany,Wirt,31003700000000,Crockett D 65,UN,NL,-78.1739,42.085812,NO,9,POINT (-78.1739 42.085812)
Unknown,Cattaraugus,Allegany,31009700000000,KC 765,UN,NL,-78.53285,42.005775,NO,9,POINT (-78.53285 42.005775)
"Stengel, J.C.",Allegany,Amity,31003000000000,Hills Estate 7,UN,OD,-78.07254,42.19389,NO,9,POINT (-78.07254 42.19389)
"BDH Oil, Inc.",Cattaraugus,Allegany,31009700000000,Nichols Run Hw-6,UL,IW,-78.57247,42.02041,YES,9,POINT (-78.57247 42.02041)
Ripley Fire District,Chautauqua,Ripley,31013700000000,Ripley Hose 1,UM,GW,-79.70986,42.26587,NO,9,POINT (-79.70986 42.26587)
"Lacy, Norman H",Cattaraugus,Hinsdale,31009100000000,Crosby  2,UL,GW,-78.3922,42.17691,NO,9,POINT (-78.3922 42.17691)
Sandy Creek Oil & Gas,Oswego,Sandy Creek,31075000000000,Ingersol 0,UL,GD,-76.08933,43.639752,YES,7,POINT (-76.08933 43.639752)
Unknown,Cattaraugus,Allegany,31009700000000,KC 203,UN,NL,-78.50528,42.00956,NO,9,POINT (-78.50528 42.00956)
Unknown,Cattaraugus,Allegany,31009700000000,KC 880,UN,NL,-78.53976,42.010994,NO,9,POINT (-78.53976 42.010994)
"BDH Oil, Inc.",Cattaraugus,Allegany,31009100000000,Nichols Run Hw-310,UM,OD,-78.55498,42.01915,NO,9,POINT (-78.55498 42.01915)
Case Oil Corp.,Allegany,Alma,31003600000000,Adrian 13,UL,OD,-78.05912,42.075584,YES,9,POINT (-78.05912 42.075584)
Unknown,Allegany,Bolivar,31003700000000,Dunn P 18,UN,NL,-78.1527,42.057598,NO,9,POINT (-78.1527 42.057598)
Unknown,Allegany,Bolivar,31003700000000,Szathmary D 25,UN,NL,-78.07573,42.071705,NO,9,POINT (-78.07573 42.071705)
Unknown,Cattaraugus,Allegany,31009700000000,KC 728,UN,NL,-78.53098,42.012505,NO,9,POINT (-78.53098 42.012505)
Unknown,Erie,Brant,31029000000000,Villa Peter,UN,GD,-79.07994,42.59522,NO,9,POINT (-79.07994 42.59522)
Unknown,Allegany,Bolivar,31003700000000,PYR 135,UM,NL,-78.18037,42.08844,NO,9,POINT (-78.18037 42.08844)
"Lee Oil Company, Inc.",Steuben,West Union,31101600000000,Rex P-364,UL,IW,-77.6945,42.09531,NO,8,POINT (-77.6945 42.09531)
Unknown,Allegany,Wirt,31003700000000,Schamberger J 49,UM,NL,-78.18745,42.090454,NO,9,POINT (-78.18745 42.090454)
Unknown,Allegany,Wirt,31003700000000,Strawser B 5,UN,NL,-78.14549,42.095112,NO,9,POINT (-78.14549 42.095112)
Unknown,Allegany,Bolivar,31003700000000,PYR 93,UM,NL,-78.17901,42.090065,NO,9,POINT (-78.17901 42.090065)
Unknown,Allegany,Bolivar,31003700000000,Szathmary D 52,UN,NL,-78.07855,42.072857,NO,9,POINT (-78.07855 42.072857)
NY Gas & Elec.,Erie,Lancaster,31029000000000,Wannamaker C J 1,UM,GD,-78.60813,42.89885,NO,9,POINT (-78.60813 42.89885)
Unknown,Cattaraugus,Allegany,31009700000000,KC 226,UN,NL,-78.50803,42.013748,NO,9,POINT (-78.50803 42.013748)
Unknown,Allegany,Wirt,31003700000000,Jakima S 7,UN,NL,-78.14278,42.094318,NO,9,POINT (-78.14278 42.094318)
Finance Oil & Gas,Erie,Brant,31029100000000,Williams R-66,UN,GD,-78.98146,42.559817,NO,9,POINT (-78.98146 42.559817)
"Lee Oil Company, Inc.",Steuben,West Union,31101600000000,Young 01,UL,OD,-77.71016,42.09163,NO,8,POINT (-77.71016 42.09163)
Unknown,Allegany,Alma,31003700000000,Root F 292,UL,NL,-78.05953,42.065254,YES,9,POINT (-78.05953 42.065254)
"Chris Glade Oil & Gas, LLC",Schuyler,Reading,31097200000000,Anderson 1,UL,GD,-76.93127,42.435331,YES,8,POINT (-76.93127 42.435331)
"B.C.R. Development, Inc.",Allegany,Alma,31003700000000,Lot 86 09,UL,IW,-77.97255,42.034475,YES,9,POINT (-77.97255 42.034475)
Case Oil Corp.,Allegany,Alma,31003600000000,Adrian 25,UL,OD,-78.06059,42.076138,YES,9,POINT (-78.06059 42.076138)
"Linn, Conrad W. Jr.",Cattaraugus,Portville,31009700000000,Linn 4,UL,OD,-78.3813,42.030215,NO,9,POINT (-78.3813 42.030215)
Unknown,Allegany,Alma,31003700000000,Root F 74,UM,NL,-78.05573,42.060333,NO,9,POINT (-78.05573 42.060333)
"BDH Oil, Inc.",Cattaraugus,Allegany,31009700000000,Nichols Run Ho-25,UL,OD,-78.57165,42.01446,YES,9,POINT (-78.57165 42.01446)
"Dougherty, F.L.",Chautauqua,Hanover,31013000000000,Weller 1,UM,GD,-79.14005,42.55039,NO,9,POINT (-79.14005 42.55039)
Unknown,Allegany,Bolivar,31003700000000,OR 61,UN,NL,-78.09566,42.065365,NO,9,POINT (-78.09566 42.065365)
Unknown,Cattaraugus,Allegany,31009700000000,KC 59,UN,NL,-78.48834,42.021992,NO,9,POINT (-78.48834 42.021992)
Unknown,Erie,Amherst,31029000000000,16,UM,GD,-78.80482,43.01711,NO,9,POINT (-78.80482 43.01711)
Unknown,Allegany,Bolivar,31003700000000,Arbogast J 102,UN,NL,-78.15151,42.072491,NO,9,POINT (-78.15151 42.072491)
Unknown,Allegany,Bolivar,31003700000000,Szathmary D 50,UN,NL,-78.07817,42.071365,NO,9,POINT (-78.07817 42.071365)
Case Oil Corp.,Allegany,Alma,31003600000000,Adrian 107,UL,OD,-78.05159,42.07921,YES,9,POINT (-78.05159 42.07921)
Unknown,Allegany,Wirt,31003700000000,Jakima S 40,UN,NL,-78.14456,42.093601,NO,9,POINT (-78.14456 42.093601)
"Republic Light, Heat & Power",Genesee,Bethany,31037000000000,Page,UM,DW,-78.15407,42.92674,NO,8,POINT (-78.15407 42.92674)
Pulaski Gas & Oil,Oswego,Richland,31075000000000,Loomis Mrs J B 3,UN,GD,-76.13987,43.55432,NO,7,POINT (-76.13987 43.55432)
Unknown,Erie,Evans,31029000000000,Davis Albert & P Storozuk,UN,GD,-79.0511,42.61819,NO,9,POINT (-79.0511 42.61819)
Mayrock Oil Co.,Allegany,Scio,31003700000000,Holton o24,UM,OD,-78.04324,42.09392,NO,9,POINT (-78.04324 42.09392)
Unknown,Cattaraugus,Allegany,31009700000000,KC 302,UL,NL,-78.5152,42.01203,YES,9,POINT (-78.5152 42.01203)
Unknown,Allegany,Alma,31003700000000,Root F 83,UL,NL,-78.05617,42.058937,YES,9,POINT (-78.05617 42.058937)
Unknown,Allegany,Wirt,31003700000000,PYR 7,UL,NL,-78.17609,42.08861,YES,9,POINT (-78.17609 42.08861)
Unknown,Allegany,Bolivar,31003700000000,Dunn P 56,UN,NL,-78.15445,42.058895,NO,9,POINT (-78.15445 42.058895)
Unknown,Allegany,Alma,31003700000000,Balcerak G 12,UN,NL,-78.06269,42.06422,NO,9,POINT (-78.06269 42.06422)
"BDH Oil, Inc.",Cattaraugus,Allegany,31009700000000,Nichols Run Fo-5,UL,OD,-78.55661,42.01335,YES,9,POINT (-78.55661 42.01335)
Moose Oil Co.,Allegany,Bolivar,31003600000000,Bradensbrook 020,UM,IW,-78.12165,42.0243,NO,9,POINT (-78.12165 42.0243)
Test Oil Co.,Cattaraugus,Red House,31009100000000,Allegany State Park 61,UN,OD,-78.72755,42.02986,NO,9,POINT (-78.72755 42.02986)
NYS Natural Gas Corp.,Steuben,Jasper,31101000000000,Whiting 1,UM,DW,-77.50986,42.12545,NO,8,POINT (-77.50986 42.12545)
Unknown,Cattaraugus,Allegany,31009700000000,KC 423,UN,NL,-78.52123,42.006023,NO,9,POINT (-78.52123 42.006023)
Ontario Gas,Monroe,Rush,31055000000000,Darrohn,UM,DW,,,NO,8,
"Lee Oil Company, Inc.",Steuben,West Union,31101600000000,McKinley 323,UL,IW,-77.70927,42.09594,NO,8,POINT (-77.70927 42.09594)
"Lee Oil Company, Inc.",Cattaraugus,Carrollton,31009200000000,McCaffery 18,UL,OD,-78.60334,42.06987,YES,9,POINT (-78.60334 42.06987)
Lenco Drilling Co.,Cattaraugus,Allegany,31009100000000,T Potter 1,UL,OD,-78.48685,42.127874,YES,9,POINT (-78.48685 42.127874)
"BDH Oil, Inc.",Cattaraugus,Allegany,31009700000000,Nichols Run Ho-30,UL,OD,-78.57449,42.01308,YES,9,POINT (-78.57449 42.01308)
"Lee Oil Company, Inc.",Steuben,West Union,31101600000000,McKinley O-32,UL,IW,-77.70137,42.09782,NO,8,POINT (-77.70137 42.09782)
Unknown,Cattaraugus,Allegany,31009700000000,KC 289,UM,NL,-78.51409,42.008129,NO,9,POINT (-78.51409 42.008129)
Unknown,Allegany,Bolivar,31003700000000,Arbogast J 84,UN,NL,-78.15096,42.072926,NO,9,POINT (-78.15096 42.072926)
Unknown,Allegany,Bolivar,31003700000000,DF 116,UN,NL,-78.14421,42.03933,NO,9,POINT (-78.14421 42.03933)
Unknown,Steuben,Canisteo,31101000000000,Bassett,UM,NL,,,NO,8,
Franchot,Cattaraugus,Allegany,31009700000000,Harbel 149,UN,IW,-78.50283,42.00906,NO,9,POINT (-78.50283 42.00906)
Unknown,Cattaraugus,Allegany,31009700000000,KC 912,UN,NL,-78.54164,42.002892,NO,9,POINT (-78.54164 42.002892)
Unknown,Cattaraugus,Allegany,31009700000000,KC 30,UM,NL,-78.48493,42.023773,NO,9,POINT (-78.48493 42.023773)
Page,Ontario,Gorham,31069000000000,Lumber Yard Coal Chu 0,UM,GD,-77.22881,42.76296,NO,8,POINT (-77.22881 42.76296)
Pennzoil Products Co.,Allegany,Wirt,31003600000000,Green 18,UL,OD,-78.17924,42.08696,NO,9,POINT (-78.17924 42.08696)
Unknown,Cattaraugus,Allegany,31009700000000,KC 796,UN,NL,-78.53407,42.00774,NO,9,POINT (-78.53407 42.00774)
Unknown,Madison,Sullivan,31053000000000,Cowan Robert 1,UN,DW,-75.84479,43.15274,NO,7,POINT (-75.84479 43.15274)
"Lee Oil Company, Inc.",Steuben,West Union,31101600000000,Barney 293,UL,IW,-77.70834,42.0926,NO,8,POINT (-77.70834 42.0926)
Ontario Gas,Ontario,Canandaigua,31069000000000,Munson 1,UL,DW,-77.32928,42.82484,NO,8,POINT (-77.32928 42.82484)
"Trumble, M.C. et al",Cayuga,Throop,31011000000000,Lasher W B,UM,DW,-76.64931,42.99142,NO,7,POINT (-76.64931 42.99142)
NYS Natural Gas Corp.,Steuben,Corning,31101000000000,Marland 1,UM,DW,-77.07281,42.11286,NO,8,POINT (-77.07281 42.11286)
Unknown,Cayuga,Brutus,31011000000000,Mitchell Estate 2,UM,DW,-76.56539,43.04422,NO,7,POINT (-76.56539 43.04422)
Case Oil Corp.,Allegany,Bolivar,31003100000000,Homestead 033,UM,OD,-78.1039,42.0625,NO,9,POINT (-78.1039 42.0625)
Utica Natural Gas Drilling,Oneida,Western,31065000000000,Grimm William,UM,DW,-75.44938,43.29884,NO,6,POINT (-75.44938 43.29884)
Unknown,Allegany,Wirt,31003700000000,Crockett D 15,UN,NL,-78.17123,42.086769,NO,9,POINT (-78.17123 42.086769)
Unknown,Cattaraugus,Allegany,31009700000000,KC 683,UM,NL,-78.52948,42.011337,NO,9,POINT (-78.52948 42.011337)
Unknown,Allegany,Wirt,31003700000000,Webb E 53,UM,NL,-78.15077,42.097797,NO,9,POINT (-78.15077 42.097797)
"Lee Oil Company, Inc.",Steuben,West Union,31101600000000,McKinley 4,UL,OD,-77.70753,42.0942,NO,8,POINT (-77.70753 42.0942)
Seneca Nation of Indians,Erie,Collins,31029700000000,Hoag 1659-I,UN,GD,-78.96236,42.52303,NO,9,POINT (-78.96236 42.52303)
"Lee Oil Company, Inc.",Steuben,West Union,31101100000000,Cloverleaf 0-414,UM,OD,-77.69051,42.0922,NO,8,POINT (-77.69051 42.0922)
Unknown,Cattaraugus,Allegany,31009700000000,KC 931,UN,NL,-78.54308,42.002476,NO,9,POINT (-78.54308 42.002476)
Unknown,Allegany,Genesee,31003600000000,Hughes 2,UL,OD,-78.21741,42.063294,YES,9,POINT (-78.21741 42.063294)
Unknown,Cattaraugus,Allegany,31009700000000,KC 518,UM,NL,-78.52412,42.002781,NO,9,POINT (-78.52412 42.002781)
Unknown,Erie,Lancaster,31029600000000,Fee 1,UM,NL,-78.69694,42.925833,NO,9,POINT (-78.69694 42.925833)
Unknown,Cattaraugus,Allegany,31009700000000,KC 895,UN,NL,-78.54075,42.00742,NO,9,POINT (-78.54075 42.00742)
Baldwinsville Light & Heat,Onondaga,Lysander,31067000000000,Monroe 1,UM,GW,-76.32769,43.16564,NO,7,POINT (-76.32769 43.16564)
Unknown,Allegany,Genesee,31003700000000,PPP 13,UN,NL,-78.21443,42.080845,NO,9,POINT (-78.21443 42.080845)
"Lee Oil Company, Inc.",Steuben,West Union,31101600000000,McKinley 329,UL,IW,-77.70918,42.09766,NO,8,POINT (-77.70918 42.09766)
Unknown,Cattaraugus,Allegany,31009700000000,KC 780,UN,NL,-78.53328,42.008945,NO,9,POINT (-78.53328 42.008945)
Unknown,Allegany,Alma,31003700000000,Root F 7,UM,NL,-78.05055,42.062843,NO,9,POINT (-78.05055 42.062843)
Unknown,Allegany,Bolivar,31003700000000,PFG 118,UM,NL,-78.1396,42.072285,NO,9,POINT (-78.1396 42.072285)
"Lee Oil Company, Inc.",Cattaraugus,Carrollton,31009200000000,McCaffery 37,UL,OD,-78.59805,42.071262,YES,9,POINT (-78.59805 42.071262)
Unknown,Allegany,Wirt,31003700000000,Crockett D 51,UN,NL,-78.17455,42.08757,NO,9,POINT (-78.17455 42.08757)
Hickory Oil,Allegany,Genesee,31003600000000,Hickory 5,UL,OD,-78.20579,42.066731,YES,9,POINT (-78.20579 42.066731)
Unknown,Allegany,Alma,31003700000000,Balcerak G 82,UN,NL,-78.06333,42.06649,NO,9,POINT (-78.06333 42.06649)
Home Gas Company,Steuben,Wayne,31101000000000,Conklin,UM,GD,,,NO,8,
Unknown,Allegany,Genesee,31003700000000,PPP 7,UN,NL,-78.2141,42.083389,NO,9,POINT (-78.2141 42.083389)
Unknown,Jefferson,UNK,31045000000000,Watts 1,UM,SG,,,NO,6,
Unknown,Allegany,Wirt,31003700000000,PYR 59,UL,NL,-78.17831,42.08995,YES,9,POINT (-78.17831 42.08995)
P & G Oil Co.,Allegany,Willing,31003600000000,Roeske U4,UL,NL,-77.89078,42.0831,YES,9,POINT (-77.89078 42.0831)
Unknown,Cattaraugus,Allegany,31009700000000,KC 333,UN,NL,-78.51679,42.005508,NO,9,POINT (-78.51679 42.005508)
Weir & O'Neil,Steuben,Rathbone,31101000000000,Sullivan & Reynolds,UL,GD,-77.37548,42.15773,YES,8,POINT (-77.37548 42.15773)
Unknown,Cattaraugus,Allegany,31009700000000,KC 18,UM,NL,-78.48357,42.020981,NO,9,POINT (-78.48357 42.020981)
Unknown,Allegany,Wirt,31003700000000,Reiman L 115,UN,NL,-78.15393,42.094166,NO,9,POINT (-78.15393 42.094166)
Norman,Oneida,Florence,31065000000000,Old Dillon Well,UL,GW,-75.7493,43.43556,YES,6,POINT (-75.7493 43.43556)
Unknown,Cattaraugus,Allegany,31009700000000,KC 469,UM,NL,-78.52266,42.008648,NO,9,POINT (-78.52266 42.008648)
"Lee Oil Company, Inc.",Steuben,West Union,31101600000000,Barney 4,UL,OD,-77.70922,42.09245,NO,8,POINT (-77.70922 42.09245)
"Sanderson, et al",Wyoming,Sheldon,31121600000000,Tozier U2,UL,GD,-78.36123,42.74332,YES,9,POINT (-78.36123 42.74332)
Case Oil Corp.,Allegany,Bolivar,31003600000000,Homestead 1380,UL,IW,-78.10073,42.065691,YES,9,POINT (-78.10073 42.065691)
Unknown,Cattaraugus,Allegany,31009700000000,KC 939,UN,NL,-78.54349,42.00621,NO,9,POINT (-78.54349 42.00621)
"Republic Light, Heat & Power",Ontario,East Bloomfield,31069000000000,Phillips M J 4,UM,DW,-77.43188,42.85616,NO,8,POINT (-77.43188 42.85616)
Unknown,Allegany,Wirt,31003700000000,Reiman L 10,UN,NL,-78.14691,42.09399,NO,9,POINT (-78.14691 42.09399)
Unknown,Erie,Alden,31029600000000,U1,UL,NL,-78.49889,42.94962,YES,9,POINT (-78.49889 42.94962)
Unknown,Cattaraugus,Allegany,31009700000000,KC 799,UN,NL,-78.53418,42.001263,NO,9,POINT (-78.53418 42.001263)
Unknown,Allegany,Wirt,31003700000000,Schamberger J 2,UL,NL,-78.18424,42.086739,YES,9,POINT (-78.18424 42.086739)
Wood Oil Co.,Cattaraugus,Olean,31009600000000,48,UM,IW,-78.41715,42.00749,NO,9,POINT (-78.41715 42.00749)
Unknown,Cattaraugus,Allegany,31009700000000,KC 374,UN,NL,-78.51881,42.020142,NO,9,POINT (-78.51881 42.020142)
